strain	date	country	region	clade_membership	author	accession	location	database
RSV/Human/USA/MA-Broad_MGB-13676/2022	2022-11-04	USA	North America	A.D.5.2	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ024126		
RSV/Human/USA/MA-Broad_MGB-13731/2022	2022-11-14	USA	North America	A.D.5.2	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ024145		
RSV-A/human/USA/WA-S25710/2022	2022-11-22	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	PQ638661	Whatcom County	
PP352331	2022-10-31	USA	North America	A.D.5.2	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352331		
PP352365	2022-11-01	USA	North America	A.D.5.2	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352365		
582750388_E9_S69	2022-06-20	USA	North America	A.D.5.2	Bohl,J.A.,Godbole,S.	PQ114111		
RSV-A/human/USA/WA-S25732/2022	2022-12-27	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	PQ638683	Snohomish County	
hRSV-A-G43R62B7	2024-01-02	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	PP781412		
HRSV/A/Japan/23RS038iso/2024	2024-04-16	Japan	Asia	A.D.5.2	Ichikawa,Y.,Saito,R.	LC862080		
MN-MDH-RSVA-00466	2023-12-25	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830401		
MN-MDH-RSVA-00479	2023-12-22	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830414		
MN-MDH-RSVA-00397	2024-01-01	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP709451		
MN-MDH-RSVA-00893	2024-02-17	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978504		
MN-MDH-RSVA-00905	2024-02-22	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978516		
hRSV-A-G43R38T3	2023-11-15	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	PP270260		
hRSV-A-G43R28R0	2023-11-08	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	PP270244		
hRSV-A-G43R05Q0	2023-09-16	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	OR915767		
hRSV-A-G43S04S9	2024-02-16	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	PP781391		
hRSV-A-G43Q74W9	2023-07-17	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	OR915776		
hRSV-A-W13K21K8	2022-09-20	USA	North America	A.D.5.2	Gilbert,J.,Lauring,A.S.,Papalambros,L.K.	OR872612		
hRSV-A-G43Q55E5	2023-04-13	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.,Fitzsimmons,W.J.,Gilbert,J.	OR883020		
hRSV-A-HCV11232	2022-11-02	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	OR915754		
hRSV-A-HS15887	2022-10-19	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	PP903823		
hRSV-A-HS16069	2022-11-04	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.,Fitzsimmons,W.J.,Gilbert,J.	OR882994		
hRSV-A-HS16180	2022-11-27	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.,Fitzsimmons,W.J.,Gilbert,J.	OR882984		
hRSV-A-HCV12222	2022-11-22	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	OR915764		
ASU102712	2023-04-18	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143178		
ASU102745	2022-12-05	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143201		
ASU101589	2022-12-18	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143141		
RSV-A/human/USA/OR-S23812/2022	2022-12-29	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	OR522525	Multnomah County OR	
MN-MDH-RSVA-00613	2024-01-28	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP910773		
MN-MDH-RSVA-01009	2024-04-20	USA	North America	A.D.5.2	Kunerth,H.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnkers-Voels,L.,Wang,X.	PQ762513		
RSV-A/human/USA/OR-S24678/2023	2023-11-29	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Opsahl,J.,Reich,S.,Rodriguez-Salas,L.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	PP342418	Multnomah County OR	
RSV-A/human/USA/OR-S24688/2023	2023-12-06	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Opsahl,J.,Reich,S.,Rodriguez-Salas,L.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	PP342428	Multnomah County OR	
RSV-A/human/USA/OR-S24687/2023	2023-12-06	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Opsahl,J.,Reich,S.,Rodriguez-Salas,L.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	PP342427	Multnomah County OR	
ASU102700	2022-12-03	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143169		
ASU101592	2022-12-26	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143143		
ASU102723	2022-12-06	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143186		
ASU102714	2022-11-30	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143180		
ASU102771	2022-12-13	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143216		
ASU102739	2022-12-08	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143196		
ASU102678	2023-01-25	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143160		
ASU102709	2022-12-16	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143176		
ASU102683	2023-02-04	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143163		
ASU102676	2023-01-25	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143158		
ASU102677	2023-02-09	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143159		
ASU102692	2023-02-23	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143165		
ASU102684	2023-02-22	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143164		
RSV-A/human/USA/WA-S25713/2022	2022-11-24	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	PQ638664	King County WA	
PP203265	2022-12-31	USA	North America	A.D.5.2	Goya,S.,Wendm,S.,Sereewit,J.,Shankar,R.,Kim,D.Y.,Greninger,A.L.	PP203265		
HRSV/A/USA/TX-HOU-215445/2023	2023-10-26	USA	North America	A.D.5.2	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795139		
HRSV/A/USA/TX-HOU-215495/2023	2023-10-30	USA	North America	A.D.5.2	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795144		
MN-MDH-RSVA-00444	2023-12-06	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830379		
HRSV/A/USA/TX-HOU-215600/2023	2023-11-06	USA	North America	A.D.5.2	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795146		
HRSV/A/USA/TX-HOU-215179/2023	2023-10-05	USA	North America	A.D.5.2	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795132		
HRSV/A/USA/TX-HOU-215567/2023	2023-10-26	USA	North America	A.D.5.2	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795141		
RSV-A/human/USA/OR-S23798/2023	2023-01-10	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	OR522511	Multnomah County OR	
RSV/Human/USA/MA-Broad_MGB-13693/2022	2022-11-03	USA	North America	A.D.5.2	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ024156		
hRSV/A/USA/2022T3TPE/2022	2022-10-31	USA	North America	A.D.5.2	Goya,S.,Sereewit,J.,Pfalmer,D.,Nguyen,T.,Bakhash,S.A.K.M.,Sobolik,E.B.,Greninger,A.L.	OP890327		
hRSV/A/USA/20226D2SC/2022	2022-10-04	USA	North America	A.D.5.2	Goya,S.,Sereewit,J.,Pfalmer,D.,Nguyen,T.,Bakhash,S.A.K.M.,Sobolik,E.B.,Greninger,A.L.	OP890331		
hRSV/A/USA/20229BGEF/2022	2022-11-01	USA	North America	A.D.5.2	Goya,S.,Sereewit,J.,Pfalmer,D.,Nguyen,T.,Bakhash,S.A.K.M.,Sobolik,E.B.,Greninger,A.L.	OP890334		
RSV-A/human/USA/WA-S23756/2022	2022-11-06	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	OR522469	King County WA	
RSV-A/human/USA/WA-S23782/2022	2022-11-04	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	OR522495	King County WA	
RSV-A/human/USA/WA-S23801/2022	2022-11-10	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	OR522514	King County WA	
RSV-A/human/USA/WA-S23763/2022	2022-11-10	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	OR522476	King County WA	
RSV-A/human/USA/WA-S23752/2022	2022-11-01	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	OR522465	King County WA	
hRSV-A-HS19046	2023-12-18	USA	North America	A.D.5.2	Bendall,E.E.,Lauring,A.S.	PQ066226		
hRSV-A-HS19045	2023-12-18	USA	North America	A.D.5.2	Bendall,E.E.,Lauring,A.S.	PQ066223		
MN-MDH-RSVA-00548	2024-01-23	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847390		
MN-MDH-RSVA-00753	2024-03-27	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957766		
MN-MDH-RSVA-00756	2024-03-27	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957769		
ASU101579	2023-01-31	USA	North America	A.D.5.2	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143134		
RSV-A/human/USA/MA-Broad_MGH-21539/2023	2023-11-07	USA	North America	A.D.5.2	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	PV178384		
hRSV-A-G43R40J0	2023-12-04	USA	North America	A.D.5.2	Lauring,A.S.,Papalambros,L.K.	PP270264		
RSV-A/human/USA/MA-Broad_BWH-18081/2023	2023-12-27	USA	North America	A.D.5.2	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	PV178493		
RSV-A/human/USA/MA-Broad_MGH-16004/2023	2023-10-28	USA	North America	A.D.5.2	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	PV178508		
RSV-A/human/USA/MA-Broad_MGH-16600/2023	2023-12-15	USA	North America	A.D.5.2	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	PV178313		
RSV-A/human/USA/MA-Broad_MGH-16246/2023	2023-11-21	USA	North America	A.D.5.2	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	PV178593		
RSV-A/human/USA/MA-Broad_MGH-16247/2023	2023-11-21	USA	North America	A.D.5.2	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	PV178649		
RSV-A/human/USA/OR-S25160/2024	2024-01-28	USA	North America	A.D.5.2	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Stone,J.,Mcdermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Opsahl,J.,Reich,S.,Rodriguez-Salas,L.,Schmidt,M.A.,Smith,N.,Starita,L.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	PP748753	Multnomah County OR	
MN-MDH-RSVA-00289	2023-12-18	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP668175		
MN-MDH-RSVA-00533	2024-01-06	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847375		
MN-MDH-RSVA-00047	2023-10-02	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP237782		
MN-MDH-RSVA-00469	2023-12-21	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830404		
MN-MDH-RSVA-00336	2023-12-28	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP709388		
MN-MDH-RSVA-00273	2023-11-24	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP594801		
MN-MDH-RSVA-00274	2023-11-24	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP594800		
MN-MDH-RSVA-00530	2024-01-04	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847372		
MN-MDH-RSVA-00745	2024-02-05	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957758		
MN-MDH-RSVA-00913	2024-02-29	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978524		
MN-MDH-RSVA-00985	2024-01-30	USA	North America	A.D.5.2	Kunerth,H.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnkers-Voels,L.,Wang,X.	PQ762489		
MN-MDH-RSVA-00477	2023-12-24	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830412		
MN-MDH-RSVA-00921	2024-03-11	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978532		
MN-MDH-RSVA-00332	2023-12-27	USA	North America	A.D.5.2	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP709377		
