strain	date	country	region	clade_membership	author	accession	location	database
035-0008	2023-11-21	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762924		
035-0036	2023-12-11	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762948		
035-0020	2023-12-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762935		
035-0031	2023-12-07	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762943		
035-0019	2023-12-11	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762934		
035-0035	2023-12-10	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762947		
010-0002	2023-11-21	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762693		
035-0017	2023-12-06	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762932		
035-0012	2023-11-28	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762928		
035-0009	2023-11-24	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762925		
035-0014	2023-12-02	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762930		
035-0038	2023-12-03	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762950		
025-0021	2023-12-13	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763114		
035-0002	2023-11-01	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762919		
035-0015	2023-12-04	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762931		
035-0028	2023-12-05	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762941		
035-0025	2023-12-04	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763138		
039-0011	2023-11-30	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763160		
035-0004	2023-11-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762921		
035-0026	2023-12-04	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762939		
035-0006	2023-11-18	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762922		
Kilifi/RSVA/HF20007_16/03/2021	2021-03-16	Kenya	Africa	A.D.1	Lambisia,A.W.,Makori,T.O.,Mutunga,M.,Lewa,C.,Githinji,G.,Agoti,C.N.,Nokes,J.D.	OP744438		
Kilifi/RSVA/HF20008_19/03/2021	2021-03-19	Kenya	Africa	A.D.1	Lambisia,A.W.,Makori,T.O.,Mutunga,M.,Lewa,C.,Githinji,G.,Agoti,C.N.,Nokes,J.D.	OP744439		
A18321101	2022-12-28	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP969942		
Kilifi/RSVA/HF20204_2022-04-13	2022-04-13	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162259		
Kilifi/RSVA/HF20210_2022-05-19	2022-05-19	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162265		
Kilifi/RSVA/HF20165_2022-02-16	2022-02-16	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162220		
Kilifi/RSVA/HF20174_2022-02-22	2022-02-22	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162229		
Kilifi/RSVA/HF20179_2022-03-01	2022-03-01	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162234		
Kilifi/RSVA/HF20183_2022-03-02	2022-03-02	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162238		
Kilifi/RSVA/HF20198_2022-03-19	2022-03-19	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162253		
Kilifi/RSVA/HF20212_2022-05-24	2022-05-24	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162267		
Kilifi/RSVA/HF20192_2022-03-10	2022-03-10	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162247		
Kilifi/RSVA/HF20003_10/03/2021	2021-03-10	Kenya	Africa	A.D.1	Lambisia,A.W.,Makori,T.O.,Mutunga,M.,Lewa,C.,Githinji,G.,Agoti,C.N.,Nokes,J.D.	OP744434		
Kilifi/RSVA/HF20191_2022-03-10	2022-03-10	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162246		
Kilifi/RSVA/HF20163_2022-02-15	2022-02-15	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162218		
Kilifi/RSVA/HF20197_2022-03-16	2022-03-16	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162252		
Kilifi/RSVA/HF20190_2022-03-09	2022-03-09	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162245		
Kilifi/RSVA/HF20159_2022-02-09	2022-02-09	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162214		
Kilifi/RSVA/HF20164_2022-02-16	2022-02-16	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162219		
Kilifi/RSVA/HF20214_2022-06-04	2022-06-04	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162269		
Kilifi/RSVA/HF20223_2022-09-07	2022-09-07	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162278		
Kilifi/RSVA/HF20177_2022-02-27	2022-02-27	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162232		
Kilifi/RSVA/HF20182_2022-03-01	2022-03-01	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162237		
Kilifi/RSVA/HF20157_2022-01-27	2022-01-27	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162212		
Kilifi/RSVA/HF20217_2022-06-23	2022-06-23	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162272		
Kilifi/RSVA/HF20196_2022-03-14	2022-03-14	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162251		
Kilifi/RSVA/HF20178_2022-02-28	2022-02-28	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162233		
Kilifi/RSVA/HF20175_2022-02-23	2022-02-23	Kenya	Africa	A.D.1	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	OR162230		
A18321083	2022-12-08	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP969982		
A18321097	2022-11-30	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970013		
A18321100	2022-12-03	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP969941		
A18321095	2022-12-13	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP969995		
A18321098	2022-12-19	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970014		
A18321014	2022-07-18	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP969949		
A19160804	2023-11-25	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP969988		
A19160775	2023-11-04	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970034		
A19160791	2023-11-14	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP969997		
A19160771	2023-11-01	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970017		
A19160784	2023-11-19	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970042		
2312V080142	2023-12-08	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899887		
018-0009	2023-12-03	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762807		
006-0022	2023-11-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ737347		
006-0003	2023-11-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762624		
011-0038	2023-11-15	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762752		
HRSV/A/Japan/23U042iso/2024	2024-06-19	Japan	Asia	A.D.1	Ichikawa,Y.,Saito,R.	LC862027		
HRSV/A/Japan/23U020iso/2024	2024-05-10	Japan	Asia	A.D.1	Ichikawa,Y.,Saito,R.	LC862024		
HRSV/A/Japan/23U009iso/2024	2024-04-30	Japan	Asia	A.D.1	Ichikawa,Y.,Saito,R.	LC862021		
NIN-556	2022-11-05	United Kingdom	Europe	A.D.1	Maloney,D.M.,Fernandes,G.,Jasim,S.,Dewar,R.,Templeton,K.E.	PQ348886		
032-0021	2024-01-05	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763135		
025-0028	2024-01-04	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763120		
025-0002	2023-12-04	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763107		
025-0024	2023-12-24	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763117		
NIN-467	2022-07-29	United Kingdom	Europe	A.D.1	Maloney,D.M.,Fernandes,G.,Jasim,S.,Dewar,R.,Templeton,K.E.	PQ348860		
RSVLO1178	2023-02-06	United Kingdom	Europe	A.D.1	Maloney,D.M.,Fernandes,G.,Jasim,S.,Dewar,R.,Templeton,K.E.	PQ349023		
WA-SCH-6108712	2024-02-27	USA	North America	A.D.1	Roychoudhury,P.,Klein,E.J.,Strelitz,B.,Grioni,H.,Moline,H.L.,Tannis,A.,Ellis,S.E.,Xie,H.,Kong,K.,Sereewit,J.,Greninger,A.,Englund,J.A.	PP770469		
hRSV-A-HCV35852	2023-12-21	USA	North America	A.D.1	Bendall,E.E.,Lauring,A.S.	PQ066220		
hRSV-A-G43R53A2	2023-12-14	USA	North America	A.D.1	Lauring,A.S.,Papalambros,L.K.	PP781416		
MN-MDH-RSVA-00911	2024-02-26	USA	North America	A.D.1	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978522		
A19160774	2023-11-04	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970020		
HRSV/A/Japan/23U039iso/2024	2024-06-10	Japan	Asia	A.D.1	Ichikawa,Y.,Saito,R.	LC862026		
RSV - A/B_1lr8kj	2024-02-17	Switzerland	Europe	A.D.1		m2-sVxWai	AG	ReVSeq
RSV - A/B_5oiwng	2024-03-20	Switzerland	Europe	A.D.1		m2-CgiSAY	AG	ReVSeq
RSV - A/B_5wol6x	2024-03-30	Switzerland	Europe	A.D.1		m2-9eyPAv	AG	ReVSeq
RSV - A/B_5txqln	2024-02-27	Switzerland	Europe	A.D.1		m2-Di2qm7	ZH	ReVSeq
RSV - A/B_257u3t	2024-03-05	Switzerland	Europe	A.D.1		m2-FcN3wC	AG	ReVSeq
PP352330	2022-10-31	USA	North America	A.D.1	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352330		
PP352361	2022-11-30	USA	North America	A.D.1	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352361		
PP352340	2022-11-30	USA	North America	A.D.1	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352340		
PP352362	2022-11-01	USA	North America	A.D.1	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352362		
040-0043	2023-12-22	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763014		
040-0020	2023-11-28	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762994		
040-0005	2023-11-22	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762980		
040-0036	2024-03-31	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763007		
020-0005	2023-11-09	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762820		
038-0007	2023-12-10	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763152		
038-0009	2023-12-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763153		
038-0001	2023-12-24	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763149		
038-0002	2023-12-15	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763150		
020-0001	2023-11-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762816		
032-0003	2023-12-02	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763127		
032-0014	2023-12-18	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762910		
032-0010	2023-12-18	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763130		
RSV - A/B_44hz8r	2023-10-23	Switzerland	Europe	A.D.1		m2-36z874	ZH	ReVSeq
RSV - A/B_e5bhw6	2023-12-22	Switzerland	Europe	A.D.1		m2-xPAa2d	VD	ReVSeq
2311V140093	2023-11-14	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899870		
hRSV-A-G43R90N8	2024-02-17	USA	North America	A.D.1	Lauring,A.S.,Papalambros,L.K.	PP781415		
026-0044	2023-12-23	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763123		
RSV - A/B_5kp833	2024-03-04	Switzerland	Europe	A.D.1		m2-afGSAT	BE	ReVSeq
040-0004	2023-12-21	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762979		
RSV - A/B_1wzabx	2023-12-06	Switzerland	Europe	A.D.1		m2-33eCP4	AG	ReVSeq
035-0034	2023-12-10	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762946		
RSV - A/B_4zdxsj	2023-12-27	Switzerland	Europe	A.D.1		m2-XisgNp	AG	ReVSeq
008-0003	2023-11-28	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762664		
011-0026	2023-12-11	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762742		
007-0008	2023-12-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ737367		
007-0020	2023-12-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762644		
009-0005	2023-10-31	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762677		
011-0044	2023-12-13	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762758		
033-0003	2023-11-23	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762914		
039-0002	2023-11-13	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763156		
2312V050287	2023-12-05	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899880		
2312V050316	2023-12-05	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899881		
036-0003	2024-01-18	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763140		
014-0001	2023-12-18	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762787		
028-0001	2023-11-24	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762866		
028-0005	2023-12-23	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762870		
023-0016	2023-11-24	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762834		
014-0004	2024-01-04	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763076		
RSV - A/B_2ikx64	2024-02-21	Switzerland	Europe	A.D.1		m2-RCdbJH	BL	ReVSeq
007-0054	2023-12-24	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762655		
007-0016	2023-12-03	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763041		
2312V060243	2023-12-06	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899884		
010-0045	2023-12-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762718		
2311V210003	2023-11-21	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899871		
2312V180045	2023-12-17	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899901		
2312V260260	2023-12-26	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899915		
2312V150224	2023-12-15	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899899		
2312V260092	2023-12-24	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899912		
2312V180111	2023-12-18	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899902		
2312V260094	2023-12-24	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899913		
2312V260263	2023-12-26	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899916		
2401V020232	2024-01-02	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899925		
026-0035	2023-12-16	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762859		
2312V180368	2023-12-18	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899905		
029-0003	2023-12-19	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762873		
029-0009	2023-12-31	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763124		
HRSV/A/BEL/RVRA011/2023	2023-10-17	Belgium	Europe	A.D.1	Delputte,P.,Stobbelaar,K.	PQ376586		
RSV-A/human/USA/MA-Broad_MGH-16329/2023	2023-12-02	USA	North America	A.D.1	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	PV178604		
040-0045	2023-12-27	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763016		
031-0019	2023-10-25	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762892		
019-0021	2023-12-25	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762813		
036-0023	2023-12-25	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763145		
007-0065	2024-01-03	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762658		
035-0030	2023-12-06	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762942		
006-0032	2023-10-30	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ737353		
006-0028	2023-10-30	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762630		
031-0009	2024-01-08	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762883		
013-0020	2024-01-02	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763069		
013-0023	2023-12-13	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763070		
007-0092	2023-12-26	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762663		
004-0007	2023-12-06	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ737366		
007-0019	2023-12-06	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762643		
011-0017	2023-11-27	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762733		
029-0001	2023-11-26	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762872		
WA-UW-61178	2024-01-04	USA	North America	A.D.1	Roychoudhury,P.,Xie,X.,Sereewit,J.,Ellis,S.,Greninger,A.	PP959045		
040-0031	2023-12-27	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763002		
010-0040	2024-01-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763061		
019-0027	2024-01-04	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763102		
009-0029	2023-12-23	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763054		
009-0023	2023-11-17	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763050		
009-0036	2023-12-17	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763056		
025-0023	2023-12-18	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763116		
023-0004	2023-10-23	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763104		
025-0007	2023-12-14	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763109		
023-0007	2023-11-02	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762825		
023-0010	2023-12-17	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762828		
2312V140007	2023-12-14	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899896		
008-0007	2023-12-17	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762668		
033-0008	2023-11-23	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762918		
023-0015	2023-12-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762833		
023-0019	2023-12-05	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763105		
2312V150053	2023-12-15	France	Europe	A.D.1	Caillault,A.,Fourati,S.	PQ899898		
026-0034	2023-12-16	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762858		
010-0007	2023-12-05	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763057		
039-0006	2023-11-21	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763157		
004-0001	2023-12-03	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763037		
033-0002	2023-11-17	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762913		
019-0016	2023-12-12	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763095		
006-0010_2pkvuj	2023-10-29	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ737345		
004-0006	2023-10-29	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762622		
004-0002	2023-11-02	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762620		
006-0003_4eh36i	2023-11-02	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ737343		
040-0038	2023-12-27	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ763009		
032-0016	2023-12-27	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762911		
011-0024	2023-11-30	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762740		
011-0013	2023-11-26	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762730		
011-0019	2023-12-06	France	Europe	A.D.1	Fourati,S.,Rameix Welti,M.-A.	PQ762735		
